time,time_elapsed_s,dc_bus_voltage,rpm,torque_total,cell_min_v,throttle_raw1,throttle_raw2,motor_temp,pwrstg_temp,air_temp,n_actual,i_actual,s1_raw,s2_raw,brake_raw,precharge_btn,start_btn,torque_req,torque_est,throttle_pct,brake_pct,ams_min_cell_mv,ams_max_cell_mv,ams_stack_v,ams_current_a,ams_max_temp_c,ams_min_temp_c,ams_avg_temp_c,g_long,g_lat,g_total,susp_force_fl,susp_force_fr,susp_force_rl,susp_force_rr,susp_travel_fl,susp_travel_fr,susp_travel_rl,susp_travel_rr,brake_temp_fl,brake_temp_fr,brake_temp_rl,brake_temp_rr
2025-12-26T11:35:12.272456,0.750,383.82494277024534,6363.2775200466685,154.53110080186673,4100,1500,1520,40.0,35.0,20.0,6363.2775200466685,115.89832560140005,1500,1520,800,0,0,154.53110080186673,154.53110080186673,77.26555040093336,0.0,4100,4200,390.0,115.89832560140005,30.075,25.0,25.0,0.3662725290860476,0.9305076219123143,1.0,0.0,0.0,0.0,0.0,38.020043351946114,42.16324369728305,39.54905970687799,35.292192981893926,40.375,40.375,40.375,40.375
2025-12-26T11:35:12.325898,0.800,383.80332856062057,6434.7121817990455,157.38848727196182,4100,1500,1520,40.0,35.0,20.0,6434.7121817990455,118.04136545397137,1500,1520,800,0,0,157.38848727196182,157.38848727196182,78.69424363598091,0.0,4100,4200,390.0,118.04136545397137,30.08,25.0,25.0,0.3894183423086506,0.9210609940028851,1.0,0.0,0.0,0.0,0.0,42.277740105888824,41.681659500206976,35.617477938531025,41.768419784041164,40.4,40.4,40.4,40.4
2025-12-26T11:35:12.376421,0.850,383.88835531918323,6502.560810280585,160.10243241122342,4100,1500,1520,40.0,35.0,20.0,6502.560810280585,120.07682430841757,1500,1520,800,0,0,160.10243241122342,160.10243241122342,80.05121620561171,0.0,4100,4200,390.0,120.07682430841757,30.085,25.0,25.0,0.41232078174342485,0.9110387329540336,0.9999999999999999,0.0,0.0,0.0,0.0,42.78657436128156,36.39281710601838,40.99249933677519,39.896557884476024,40.425,40.425,40.425,40.425
2025-12-26T11:35:12.426986,0.900,384.12015474759124,6566.653819254967,162.66615277019866,4100,1500,1520,40.0,35.0,20.0,6566.653819254967,121.999614577649,1500,1520,800,0,0,162.66615277019866,162.66615277019866,81.33307638509933,0.0,4100,4200,390.0,121.999614577649,30.09,25.0,25.0,0.43496553411123035,0.9004471023526769,1.0,0.0,0.0,0.0,0.0,43.07256992893733,41.01776446243717,43.21977565085179,44.389912598453805,40.45,40.45,40.45,40.45
2025-12-26T11:35:12.478717,0.950,384.1768835199129,6626.831009578747,165.07324038314994,4100,1500,1520,40.0,35.0,20.0,6626.831009578747,123.80493028736245,1500,1520,800,0,0,165.07324038314994,165.07324038314994,82.53662019157497,0.0,4100,4200,390.0,123.80493028736245,30.095,25.0,25.0,0.4573384471789556,0.8892927216231682,1.0,0.0,0.0,0.0,0.0,42.76030756211444,36.05037481000638,42.30406543347482,42.853975611836084,40.475,40.475,40.475,40.475
2025-12-26T11:35:12.529275,1.000,384.2208357428581,6682.941969615793,167.3176787846317,4100,1500,1520,40.0,35.0,20.0,6682.941969615793,125.48825908847378,1500,1520,800,0,0,167.3176787846317,167.3176787846317,83.65883939231585,0.0,4100,4200,390.0,125.48825908847377,30.1,25.0,25.0,0.4794255386042031,0.8775825618903726,1.0,0.0,0.0,0.0,0.0,39.15542055169493,39.969902632794536,41.760178237046375,39.07887434937504,40.5,40.5,40.5,40.5
2025-12-26T11:35:12.579812,1.050,383.5029996205379,6734.846451188034,169.39385804752135,4100,1500,1520,40.0,35.0,20.0,6734.846451188034,127.04539353564101,1500,1520,800,0,0,169.39385804752135,169.39385804752135,84.69692902376067,0.0,4100,4200,390.0,127.04539353564101,30.105,25.0,25.0,0.5012130046737979,0.8653239416229412,1.0,0.0,0.0,0.0,0.0,35.266630799846574,41.64104347494212,35.04368858755292,42.50250739342768,40.525,40.525,40.525,40.525
2025-12-26T11:35:12.630366,1.100,383.16428623386383,6782.414720122872,171.29658880491485,4100,1500,1520,40.0,35.0,20.0,6782.414720122872,128.47244160368615,1500,1520,800,0,0,171.29658880491485,171.29658880491485,85.64829440245742,0.0,4100,4200,390.0,128.47244160368615,30.11,25.0,25.0,0.5226872289306593,0.8525245220595057,1.0,0.0,0.0,0.0,0.0,43.826316800859445,43.39505134882074,39.2017814550587,39.02960012807269,40.55,40.55,40.55,40.55
2025-12-26T11:35:12.680894,1.150,383.22180268618325,6825.527880521042,173.0211152208417,4100,1500,1520,40.0,35.0,20.0,6825.527880521042,129.76583641563127,1500,1520,800,0,0,173.0211152208417,173.0211152208417,86.51055761042085,0.0,4100,4200,390.0,129.76583641563127,30.115,25.0,25.0,0.5438347906836427,0.839192302420654,0.9999999999999999,0.0,0.0,0.0,0.0,36.248556874741155,35.65397485382889,40.91589348989936,36.36713565140372,40.575,40.575,40.575,40.575
2025-12-26T11:35:12.734486,1.200,383.85094472359066,6864.078171934453,174.56312687737812,4100,1500,1520,40.0,35.0,20.0,6864.078171934453,130.92234515803358,1500,1520,800,0,0,174.56312687737812,174.56312687737812,87.28156343868906,0.0,4100,4200,390.0,130.92234515803358,30.12,25.0,25.0,0.5646424733950355,0.8253356149096782,1.0,0.0,0.0,0.0,0.0,43.10177318338152,35.228394596831436,44.368780308335744,37.32940507275913,40.6,40.6,40.6,40.6
2025-12-26T11:35:12.793544,1.250,383.4858734332807,6897.969238711173,175.9187695484469,4100,1500,1520,40.0,35.0,20.0,6897.969238711173,131.93907716133518,1500,1520,800,0,0,175.9187695484469,175.9187695484469,87.95938477422345,0.0,4100,4200,390.0,131.93907716133518,30.125,25.0,25.0,0.5850972729404623,0.8109631195052178,1.0,0.0,0.0,0.0,0.0,43.322427325498666,44.234907578899055,41.97091644248302,44.31410160537465,40.625,40.625,40.625,40.625
2025-12-26T11:35:12.844086,1.300,383.60064178471214,6927.1163708343865,177.08465483337545,4100,1500,1520,40.0,35.0,20.0,6927.1163708343865,132.8134911250316,1500,1520,800,0,0,177.08465483337545,177.08465483337545,88.54232741668773,0.0,4100,4200,390.0,132.8134911250316,30.13,25.0,25.0,0.6051864057360398,0.7960837985490556,0.9999999999999999,0.0,0.0,0.0,0.0,36.38254622027453,41.75127282712775,38.924639977132145,35.17151233345969,40.65,40.65,40.65,40.65
2025-12-26T11:35:12.895179,1.350,382.9301582551721,6951.446715653318,178.05786862613274,4100,1500,1520,40.0,35.0,20.0,6951.446715653318,133.54340146959956,1500,1520,800,0,0,178.05786862613274,178.05786862613274,89.02893431306637,0.0,4100,4200,390.0,133.54340146959956,30.135,25.0,25.0,0.6248973167277001,0.7807069511324467,1.0,0.0,0.0,0.0,0.0,39.85510432185915,39.55078284997019,35.58526818774884,38.370987801704146,40.675,40.675,40.675,40.675
2025-12-26T11:35:12.949808,1.400,383.43722208735204,6970.89945997692,178.83597839907682,4100,1500,1520,40.0,35.0,20.0,6970.89945997692,134.12698379930762,1500,1520,800,0,0,178.83597839907682,178.83597839907682,89.41798919953841,0.0,4100,4200,390.0,134.12698379930762,30.14,25.0,25.0,0.6442176872376912,0.7648421872844883,1.0,0.0,0.0,0.0,0.0,40.230590880321046,38.41327630938291,40.25371563077049,35.778779051549904,40.7,40.7,40.7,40.7
2025-12-26T11:35:13.003412,1.450,383.72359739165904,6985.425982075178,179.41703928300709,4100,1500,1520,40.0,35.0,20.0,6985.425982075178,134.56277946225532,1500,1520,800,0,0,179.41703928300709,179.41703928300709,89.70851964150354,0.0,4100,4200,390.0,134.56277946225532,30.145,25.0,25.0,0.6631354426633499,0.7484994219661649,1.0,0.0,0.0,0.0,0.0,36.63997950591826,37.8592509974523,41.454302362974495,40.10792903315208,40.725,40.725,40.725,40.725
2025-12-26T11:35:13.054451,1.500,383.4311751941468,6994.9899732081085,179.79959892832437,4100,1500,1520,40.0,35.0,20.0,6994.9899732081085,134.84969919624328,1500,1520,800,0,0,179.79959892832437,179.79959892832437,89.89979946416219,0.0,4100,4200,390.0,134.84969919624328,30.15,25.0,25.0,0.6816387600233343,0.7316888688738207,1.0,0.0,0.0,0.0,0.0,41.22935490004201,38.56312700075915,42.44580165177133,35.46727234285453,40.75,40.75,40.75,40.75
2025-12-26T11:35:13.104814,1.550,383.3034233591374,6999.567528378714,179.98270113514855,4100,1500,1520,40.0,35.0,20.0,6999.567528378714,134.9870258513614,1500,1520,800,0,0,179.98270113514855,179.98270113514855,89.99135056757427,0.0,4100,4200,390.0,134.9870258513614,30.155,25.0,25.0,0.6997160753466037,0.7144210340559312,1.0,0.0,0.0,0.0,0.0,39.66303369480524,41.330770554245085,44.363089825111025,36.6957353106555,40.775,40.775,40.775,40.775
2025-12-26T11:35:13.155512,1.600,383.42741084093274,6999.14720608301,179.96588824332042,4100,1500,1520,40.0,35.0,20.0,6999.14720608301,134.9744161824903,1500,1520,800,0,0,179.96588824332042,179.96588824332042,89.98294412166021,0.0,4100,4200,390.0,134.9744161824903,30.16,25.0,25.0,0.717356090899523,0.6967067093471652,1.0,0.0,0.0,0.0,0.0,36.61736368179134,35.23274192461554,41.3274356117659,37.10008155024865,40.8,40.8,40.8,40.8
2025-12-26T11:35:13.206197,1.650,383.32762028149244,6993.730056907838,179.7492022763135,4100,1500,1520,40.0,35.0,20.0,6993.730056907838,134.8119017072351,1500,1520,800,0,0,179.7492022763135,179.7492022763135,89.87460113815675,0.0,4100,4200,390.0,134.8119017072351,30.165,25.0,25.0,0.7345477822465788,0.6785569656238396,1.0,0.0,0.0,0.0,0.0,38.33076997169309,44.13805711184595,44.1517513025175,44.22969446430529,40.825,40.825,40.825,40.825
2025-12-26T11:35:13.256725,1.700,383.109079731098,6983.329620904937,179.33318483619746,4100,1500,1520,40.0,35.0,20.0,6983.329620904937,134.4998886271481,1500,1520,800,0,0,179.33318483619746,179.33318483619746,89.66659241809873,0.0,4100,4200,390.0,134.4998886271481,30.17,25.0,25.0,0.751280405140293,0.6599831458849819,1.0,0.0,0.0,0.0,0.0,42.04719424712334,44.67830027248026,42.348707413229604,44.06740706079444,40.85,40.85,40.85,40.85
2025-12-26T11:35:13.307802,1.750,382.95436888922694,6967.971893747874,178.71887574991493,4100,1500,1520,40.0,35.0,20.0,6967.971893747874,134.0391568124362,1500,1520,800,0,0,178.71887574991493,178.71887574991493,89.35943787495746,0.0,4100,4200,390.0,134.0391568124362,30.175,25.0,25.0,0.7675435022360273,0.6409968581633247,1.0,0.0,0.0,0.0,0.0,35.772537085507466,40.419502584034596,42.1777141761455,40.37423236819342,40.875,40.875,40.875,40.875
2025-12-26T11:35:13.363346,1.800,383.132581023475,6947.695261756389,177.90781047025558,4100,1500,1520,40.0,35.0,20.0,6947.695261756389,133.4308578526917,1500,1520,800,0,0,177.90781047025558,177.90781047025558,88.95390523512779,0.0,4100,4200,390.0,133.4308578526917,30.18,25.0,25.0,0.7833269096274836,0.6216099682706641,1.0,0.0,0.0,0.0,0.0,43.23867568726426,44.88087522989912,41.79599780612888,39.39639795977083,40.9,40.9,40.9,40.9
2025-12-26T11:35:13.414954,1.850,383.1401783914973,6922.550405950599,176.90201623802398,4100,1500,1520,40.0,35.0,20.0,6922.550405950599,132.67651217851798,1500,1520,800,0,0,176.90201623802398,176.90201623802398,88.45100811901199,0.0,4100,4200,390.0,132.67651217851798,30.185,25.0,25.0,0.7986207631988145,0.6018345923821121,0.9999999999999999,0.0,0.0,0.0,0.0,37.68214750341209,37.17309576780451,37.29005708805297,41.253075798466014,40.925,40.925,40.925,40.925
2025-12-26T11:35:13.466502,1.900,383.4029886417494,6892.600175374828,175.70400701499312,4100,1500,1520,40.0,35.0,20.0,6892.600175374828,131.77800526124486,1500,1520,800,0,0,175.70400701499312,175.70400701499312,87.85200350749656,0.0,4100,4200,390.0,131.77800526124486,30.19,25.0,25.0,0.8134155047893741,0.581683089463883,1.0,0.0,0.0,0.0,0.0,37.33001391322633,44.8497814360566,40.346350466302056,37.073321864985836,40.95,40.95,40.95,40.95
2025-12-26T11:35:13.517054,1.950,383.00802898541093,6857.919430007738,174.3167772003095,4100,1500,1520,40.0,35.0,20.0,6857.919430007738,130.73758290023213,1500,1520,800,0,0,174.3167772003095,174.3167772003095,87.15838860015475,0.0,4100,4200,390.0,130.73758290023213,30.195,25.0,25.0,0.827701888167258,0.561168053549341,1.0,0.0,0.0,0.0,0.0,43.90337408816851,38.534812518757946,37.802287267207774,37.97613029238891,40.975,40.975,40.975,40.975
2025-12-26T11:35:13.567612,2.000,384.00341586210743,6818.594853651362,172.7437941460545,4100,1500,1520,40.0,35.0,20.0,6818.594853651362,129.5578456095409,1500,1520,800,0,0,172.7437941460545,172.7437941460545,86.37189707302726,0.0,4100,4200,390.0,129.5578456095409,30.2,25.0,25.0,0.8414709848078967,0.5403023058681393,0.9999999999999999,0.0,0.0,0.0,0.0,44.54856322605232,37.07315195670887,41.45381599073032,38.42487040241368,41.0,41.0,41.0,41.0
2025-12-26T11:35:13.618200,2.050,383.5451766124203,6774.72473726675,170.98898949067,4100,1500,1520,40.0,35.0,20.0,6774.72473726675,128.2417421180025,1500,1520,800,0,0,170.98898949067,170.98898949067,85.494494745335,0.0,4100,4200,390.0,128.2417421180025,30.205,25.0,25.0,0.8547141894740936,0.5190988868333694,1.0,0.0,0.0,0.0,0.0,39.13464716081669,41.37303161947575,43.6034477995502,40.03448055618466,41.025,41.025,41.025,41.025
2025-12-26T11:35:13.668743,2.100,383.38758621788867,6726.418733297747,169.05674933190988,4100,1500,1520,40.0,35.0,20.0,6726.418733297747,126.79256199893241,1500,1520,800,0,0,169.05674933190988,169.05674933190988,84.52837466595494,0.0,4100,4200,390.0,126.79256199893241,30.21,25.0,25.0,0.8674232255940171,0.49757104789172674,1.0,0.0,0.0,0.0,0.0,38.29921618518664,41.04669695906032,39.15248594812981,41.952753802836966,41.05,41.05,41.05,41.05
2025-12-26T11:35:13.731430,2.150,383.4090201269674,6673.797581596995,166.95190326387979,4100,1500,1520,40.0,35.0,20.0,6673.797581596995,125.21392744790984,1500,1520,800,0,0,166.95190326387979,166.95190326387979,83.47595163193989,0.0,4100,4200,390.0,125.21392744790982,30.215,25.0,25.0,0.8795901504337891,0.4757322432417886,1.0,0.0,0.0,0.0,0.0,43.37053321843614,42.38758325603339,40.753375669896386,41.73074924061054,41.075,41.075,41.075,41.075
2025-12-26T11:35:13.784945,2.200,384.1312494329817,6616.992807639181,164.6797123055672,4100,1500,1520,40.0,35.0,20.0,6616.992807639181,123.5097842291754,1500,1520,800,0,0,164.6797123055672,164.6797123055672,82.3398561527836,0.0,4100,4200,390.0,123.5097842291754,30.22,25.0,25.0,0.8912073600614354,0.4535961214255773,1.0,0.0,0.0,0.0,0.0,41.72850069349789,44.56251983983591,38.659809234406175,35.46269459344235,41.1,41.1,41.1,41.1
2025-12-26T11:35:13.836003,2.250,383.8995778532348,6556.146393775843,162.2458557510337,4100,1500,1520,40.0,35.0,20.0,6556.146393775843,121.68439181327528,1500,1520,800,0,0,162.2458557510337,162.2458557510337,81.12292787551685,0.0,4100,4200,390.0,121.68439181327528,30.225,25.0,25.0,0.9022675940990952,0.4311765167986662,1.0,0.0,0.0,0.0,0.0,39.68038113539551,37.77172021584017,38.98480682269644,44.96410930659194,41.125,41.125,41.125,41.125
2025-12-26T11:35:13.887022,2.300,383.60057598065356,6491.41042435344,159.6564169741376,4100,1500,1520,40.0,35.0,20.0,6491.41042435344,119.7423127306032,1500,1520,800,0,0,159.6564169741376,159.6564169741376,79.8282084870688,0.0,4100,4200,390.0,119.7423127306032,30.23,25.0,25.0,0.912763940260521,0.4084874408841574,0.9999999999999999,0.0,0.0,0.0,0.0,36.67984815400821,43.57138767129359,39.31733931460418,41.183841466111254,41.15,41.15,41.15,41.15
2025-12-26T11:35:13.942184,2.350,383.73711901415595,6422.9467055816895,156.9178682232676,4100,1500,1520,40.0,35.0,20.0,6422.9467055816895,117.68840116745069,1500,1520,800,0,0,156.9178682232676,156.9178682232676,78.4589341116338,0.0,4100,4200,390.0,117.68840116745068,30.235,25.0,25.0,0.9226898386710329,0.3855430736159362,1.0,0.0,0.0,0.0,0.0,35.63805171341205,43.89686333988145,36.9238144192626,44.300287749871046,41.175,41.175,41.175,41.175
2025-12-26T11:35:13.993713,2.400,384.5118256088763,6350.9263611023025,154.03705444409212,4100,1500,1520,40.0,35.0,20.0,6350.9263611023025,115.52779083306909,1500,1520,800,0,0,154.03705444409212,154.03705444409212,77.01852722204606,0.0,4100,4200,390.0,115.52779083306909,30.24,25.0,25.0,0.9320390859672263,0.36235775447667384,1.0,0.0,0.0,0.0,0.0,39.42804776382252,38.99580862844717,39.9897536002653,37.6753131565061,41.2,41.2,41.2,41.2
2025-12-26T11:35:14.045369,2.450,383.89843049747344,6275.529404269008,151.02117617076033,4100,1500,1520,40.0,35.0,20.0,6275.529404269008,113.26588212807025,1500,1520,800,0,0,151.02117617076033,151.02117617076033,75.51058808538016,0.0,4100,4200,390.0,113.26588212807023,30.245,25.0,25.0,0.940805839173872,0.33894597353611766,1.0,0.0,0.0,0.0,0.0,39.297083306304,41.38874127296971,39.925693563368156,41.47786086564362,41.225,41.225,41.225,41.225
2025-12-26T11:35:14.095905,2.500,384.8898255488522,6196.944288207915,147.87777152831657,4100,1500,1520,40.0,35.0,20.0,6196.944288207915,110.90832864623744,1500,1520,800,0,0,147.87777152831657,147.87777152831657,73.93888576415829,0.0,4100,4200,390.0,110.90832864623744,30.25,25.0,25.0,0.9489846193555861,0.31532236239526906,1.0,0.0,0.0,0.0,0.0,37.12552403061124,38.5446689570687,35.1378380244522,38.00308717591692,41.25,41.25,41.25,41.25
2025-12-26T11:35:14.146434,2.550,384.79998552916794,6115.3674347828355,144.61469739131343,4100,1500,1520,40.0,35.0,20.0,6115.3674347828355,108.46102304348507,1500,1520,800,0,0,144.61469739131343,144.61469739131343,72.30734869565671,0.0,4100,4200,390.0,108.46102304348508,30.255,25.0,25.0,0.9565703150409858,0.2915016850421095,1.0,0.0,0.0,0.0,0.0,35.64095343082738,41.36866653885774,37.23076205674501,42.766622238561666,41.275,41.275,41.275,41.275
2025-12-26T11:35:14.197041,2.600,385.0353159418512,6031.00274364293,141.24010974571723,4100,1500,1520,40.0,35.0,20.0,6031.00274364293,105.93008230928793,1500,1520,800,0,0,141.24010974571723,141.24010974571723,70.62005487285862,0.0,4100,4200,390.0,105.93008230928793,30.26,25.0,25.0,0.9635581854171928,0.267498828624588,1.0,0.0,0.0,0.0,0.0,41.46567076305302,35.215694821609446,42.12695040157699,41.277163112810854,41.3,41.3,41.3,41.3
2025-12-26T11:35:14.248099,2.650,384.4075277447669,5944.061082579768,137.7624433031907,4100,1500,1520,40.0,35.0,20.0,5944.061082579768,103.32183247739303,1500,1520,800,0,0,137.7624433031907,137.7624433031907,68.88122165159535,0.0,4100,4200,390.0,103.32183247739303,30.265,25.0,25.0,0.969943863292687,0.2433287941466389,1.0,0.0,0.0,0.0,0.0,41.21478180892154,38.72559249129513,36.80987400574085,39.13632175881563,41.325,41.325,41.325,41.325
2025-12-26T11:35:14.299152,2.700,385.28060680359715,5854.759760467663,134.1903904187065,4100,1500,1520,40.0,35.0,20.0,5854.759760467663,100.64279281402987,1500,1520,800,0,0,134.1903904187065,134.1903904187065,67.09519520935325,0.0,4100,4200,390.0,100.64279281402987,30.27,25.0,25.0,0.9757233578266589,0.21900668709304236,0.9999999999999999,0.0,0.0,0.0,0.0,39.23163785751097,41.705906515601605,39.21082767187929,43.036332180872854,41.35,41.35,41.35,41.35
2025-12-26T11:35:14.349694,2.750,385.09245820472034,5763.321984104667,130.53287936418667,4100,1500,1520,40.0,35.0,20.0,5763.321984104667,97.89965952314,1500,1520,800,0,0,130.53287936418667,130.53287936418667,65.26643968209333,0.0,4100,4200,390.0,97.89965952314,30.275,25.0,25.0,0.9808930570231555,0.19454770798898804,1.0,0.0,0.0,0.0,0.0,42.75763660345525,41.746248004400954,44.627115363911486,43.04923484350663,41.375,41.375,41.375,41.375
